,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
20427,S4,JOR, Total,Jordan,DEU,Germany,2019,Export,6,16383.726
20429,S4,JOR, Total,Jordan,DJI,Djibouti,2019,Export,6,1847.047
20431,S4,JOR, Total,Jordan,DMA,Dominica,2019,Export,6,96.079
20433,S4,JOR, Total,Jordan,DNK,Denmark,2019,Export,6,570.0830000000001
20435,S4,JOR, Total,Jordan,DZA,Algeria,2019,Export,6,79754.683
20438,S4,JOR, Total,Jordan,EGY,"Egypt, Arab Rep.",2019,Export,6,127948.089
20440,S4,JOR, Total,Jordan,ERI,Eritrea,2019,Export,6,5.6339999999999995
20442,S4,JOR, Total,Jordan,ESP,Spain,2019,Export,6,28514.927000000003
20444,S4,JOR, Total,Jordan,EST,Estonia,2019,Export,6,7.77
20446,S4,JOR, Total,Jordan,ETH,Ethiopia(excludes Eritrea),2019,Export,6,3330.009
20448,S4,JOR, Total,Jordan,FIN,Finland,2019,Export,6,38.221
20450,S4,JOR, Total,Jordan,FJI,Fiji,2019,Export,6,0.0
20452,S4,JOR, Total,Jordan,FRA,France,2019,Export,6,6926.394
20454,S4,JOR, Total,Jordan,FRE,Free Zones,2019,Export,6,326841.967
20456,S4,JOR, Total,Jordan,GAB,Gabon,2019,Export,6,110.76799999999999
20458,S4,JOR, Total,Jordan,GBR,United Kingdom,2019,Export,6,16744.446
20460,S4,JOR, Total,Jordan,GEO,Georgia,2019,Export,6,261.769
20462,S4,JOR, Total,Jordan,GHA,Ghana,2019,Export,6,1065.931
20464,S4,JOR, Total,Jordan,GIN,Guinea,2019,Export,6,1137.741
20466,S4,JOR, Total,Jordan,GMB,"Gambia, The",2019,Export,6,417.476
20468,S4,JOR, Total,Jordan,GRC,Greece,2019,Export,6,13731.934
20470,S4,JOR, Total,Jordan,GTM,Guatemala,2019,Export,6,203.692
20472,S4,JOR, Total,Jordan,HKG,"Hong Kong, China",2019,Export,6,14553.3
20474,S4,JOR, Total,Jordan,HND,Honduras,2019,Export,6,744.948
20476,S4,JOR, Total,Jordan,HRV,Croatia,2019,Export,6,6350.425
20478,S4,JOR, Total,Jordan,HTI,Haiti,2019,Export,6,103.7
20480,S4,JOR, Total,Jordan,HUN,Hungary,2019,Export,6,540.554
20482,S4,JOR, Total,Jordan,IDN,Indonesia,2019,Export,6,134863.56900000002
20484,S4,JOR, Total,Jordan,IND,India,2019,Export,6,699143.7540000001
20486,S4,JOR, Total,Jordan,IRL,Ireland,2019,Export,6,3242.9509999999996
20488,S4,JOR, Total,Jordan,IRN,"Iran, Islamic Rep.",2019,Export,6,3918.9390000000003
20490,S4,JOR, Total,Jordan,IRQ,Iraq,2019,Export,6,600865.0989999999
20492,S4,JOR, Total,Jordan,ISL,Iceland,2019,Export,6,20.544
20494,S4,JOR, Total,Jordan,ISR,Israel,2019,Export,6,64737.07
20496,S4,JOR, Total,Jordan,ITA,Italy,2019,Export,6,29222.705
20498,S4,JOR, Total,Jordan,JAM,Jamaica,2019,Export,6,195.49599999999998
20500,S4,JOR, Total,Jordan,JPN,Japan,2019,Export,6,23690.484
20502,S4,JOR, Total,Jordan,KAZ,Kazakhstan,2019,Export,6,372.78
20504,S4,JOR, Total,Jordan,KEN,Kenya,2019,Export,6,4570.97
20506,S4,JOR, Total,Jordan,KGZ,Kyrgyz Republic,2019,Export,6,817.842
20508,S4,JOR, Total,Jordan,KHM,Cambodia,2019,Export,6,31.631999999999998
20510,S4,JOR, Total,Jordan,KOR,"Korea, Rep.",2019,Export,6,19977.615
20512,S4,JOR, Total,Jordan,KWT,Kuwait,2019,Export,6,295204.69
20514,S4,JOR, Total,Jordan,LBN,Lebanon,2019,Export,6,112679.148
20516,S4,JOR, Total,Jordan,LBR,Liberia,2019,Export,6,435.745
20518,S4,JOR, Total,Jordan,LBY,Libya,2019,Export,6,40932.218
20520,S4,JOR, Total,Jordan,LKA,Sri Lanka,2019,Export,6,510.616
20522,S4,JOR, Total,Jordan,LTU,Lithuania,2019,Export,6,59.799
20523,S4,JOR, Total,Jordan,LUX,Luxembourg,2019,Export,6,153.803
20525,S4,JOR, Total,Jordan,LVA,Latvia,2019,Export,6,0.0
20527,S4,JOR, Total,Jordan,MAR,Morocco,2019,Export,6,10058.715
20529,S4,JOR, Total,Jordan,MDA,Moldova,2019,Export,6,1318.4070000000002
20531,S4,JOR, Total,Jordan,MDG,Madagascar,2019,Export,6,219.748
20533,S4,JOR, Total,Jordan,MDV,Maldives,2019,Export,6,260.879
20535,S4,JOR, Total,Jordan,MEX,Mexico,2019,Export,6,12225.365
20537,S4,JOR, Total,Jordan,MKD,North Macedonia,2019,Export,6,3.406
20539,S4,JOR, Total,Jordan,MLI,Mali,2019,Export,6,529.5830000000001
20541,S4,JOR, Total,Jordan,MLT,Malta,2019,Export,6,508.29400000000004
20543,S4,JOR, Total,Jordan,MMR,Myanmar,2019,Export,6,0.0
20545,S4,JOR, Total,Jordan,MNG,Mongolia,2019,Export,6,107.387
20547,S4,JOR, Total,Jordan,MOZ,Mozambique,2019,Export,6,9530.771
20549,S4,JOR, Total,Jordan,MRT,Mauritania,2019,Export,6,1498.516
20551,S4,JOR, Total,Jordan,MUS,Mauritius,2019,Export,6,683.447
20552,S4,JOR, Total,Jordan,MWI,Malawi,2019,Export,6,0.0
20554,S4,JOR, Total,Jordan,MYS,Malaysia,2019,Export,6,36473.212999999996
20556,S4,JOR, Total,Jordan,NAM,Namibia,2019,Export,6,3.1060000000000003
20558,S4,JOR, Total,Jordan,NER,Niger,2019,Export,6,20.452
20560,S4,JOR, Total,Jordan,NGA,Nigeria,2019,Export,6,2687.172
20562,S4,JOR, Total,Jordan,NLD,Netherlands,2019,Export,6,46413.683
20564,S4,JOR, Total,Jordan,NOR,Norway,2019,Export,6,529.768
20566,S4,JOR, Total,Jordan,NPL,Nepal,2019,Export,6,401.76300000000003
20568,S4,JOR, Total,Jordan,NZL,New Zealand,2019,Export,6,281.413
20570,S4,JOR, Total,Jordan,OAS,"Other Asia, nes",2019,Export,6,13529.638
20572,S4,JOR, Total,Jordan,OMN,Oman,2019,Export,6,58238.9
20574,S4,JOR, Total,Jordan,PAK,Pakistan,2019,Export,6,11141.55
20576,S4,JOR, Total,Jordan,PAN,Panama,2019,Export,6,3322.949
20578,S4,JOR, Total,Jordan,PER,Peru,2019,Export,6,550.903
20580,S4,JOR, Total,Jordan,PHL,Philippines,2019,Export,6,7422.878000000001
20582,S4,JOR, Total,Jordan,POL,Poland,2019,Export,6,482.586
20584,S4,JOR, Total,Jordan,PRT,Portugal,2019,Export,6,8272.767
20586,S4,JOR, Total,Jordan,PRY,Paraguay,2019,Export,6,283.756
20588,S4,JOR, Total,Jordan,PSE,Occ.Pal.Terr,2019,Export,6,160187.93099999998
20590,S4,JOR, Total,Jordan,QAT,Qatar,2019,Export,6,117626.612
20592,S4,JOR, Total,Jordan,ROM,Romania,2019,Export,6,9764.482
20594,S4,JOR, Total,Jordan,RUS,Russian Federation,2019,Export,6,2865.792
20596,S4,JOR, Total,Jordan,RWA,Rwanda,2019,Export,6,665.485
20598,S4,JOR, Total,Jordan,SAU,Saudi Arabia,2019,Export,6,767468.6340000001
20600,S4,JOR, Total,Jordan,SEN,Senegal,2019,Export,6,489.649
20602,S4,JOR, Total,Jordan,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,201.378
20604,S4,JOR, Total,Jordan,SGP,Singapore,2019,Export,6,96282.334
20606,S4,JOR, Total,Jordan,SLE,Sierra Leone,2019,Export,6,688.9019999999999
20608,S4,JOR, Total,Jordan,SLV,El Salvador,2019,Export,6,239.648
20610,S4,JOR, Total,Jordan,SOM,Somalia,2019,Export,6,3149.6420000000003
20612,S4,JOR, Total,Jordan,SSD,South Sudan,2019,Export,6,251.951
20614,S4,JOR, Total,Jordan,SUD,Sudan,2019,Export,6,60917.885
20616,S4,JOR, Total,Jordan,SVK,Slovak Republic,2019,Export,6,1590.3829999999998
20618,S4,JOR, Total,Jordan,SVN,Slovenia,2019,Export,6,27.941
20620,S4,JOR, Total,Jordan,SWE,Sweden,2019,Export,6,3285.3579999999997
20622,S4,JOR, Total,Jordan,SYR,Syrian Arab Republic,2019,Export,6,74731.886
20624,S4,JOR, Total,Jordan,TCD,Chad,2019,Export,6,1513.082
20626,S4,JOR, Total,Jordan,TGO,Togo,2019,Export,6,52.482
20628,S4,JOR, Total,Jordan,THA,Thailand,2019,Export,6,976.893
20630,S4,JOR, Total,Jordan,TJK,Tajikistan,2019,Export,6,199.606
20632,S4,JOR, Total,Jordan,TUN,Tunisia,2019,Export,6,8767.953000000001
20634,S4,JOR, Total,Jordan,TUR,Turkey,2019,Export,6,45740.388
20636,S4,JOR, Total,Jordan,TZA,Tanzania,2019,Export,6,1595.455
20638,S4,JOR, Total,Jordan,UGA,Uganda,2019,Export,6,3733.405
20640,S4,JOR, Total,Jordan,UKR,Ukraine,2019,Export,6,13644.792
20642,S4,JOR, Total,Jordan,URY,Uruguay,2019,Export,6,244.94400000000002
20644,S4,JOR, Total,Jordan,USA,United States,2019,Export,6,1911133.669
20646,S4,JOR, Total,Jordan,UZB,Uzbekistan,2019,Export,6,381.913
20648,S4,JOR, Total,Jordan,VEN,Venezuela,2019,Export,6,442.731
20650,S4,JOR, Total,Jordan,VNM,Vietnam,2019,Export,6,9984.319
20652,S4,JOR, Total,Jordan,WLD, World,2019,Export,6,7031093.753
20654,S4,JOR, Total,Jordan,YEM,Yemen,2019,Export,6,71256.552
20656,S4,JOR, Total,Jordan,ZAF,South Africa,2019,Export,6,21101.863999999998
20657,S4,JOR, Total,Jordan,ZAR,"Congo, Dem. Rep.",2019,Export,6,0.0
20659,S4,JOR, Total,Jordan,ZMB,Zambia,2019,Export,6,270.983
20661,S4,JPN, Total,Japan,AFG,Afghanistan,2019,Export,6,38849.811
20663,S4,JPN, Total,Japan,AGO,Angola,2019,Export,6,30265.877
20665,S4,JPN, Total,Japan,AIA,Anguila,2019,Export,6,3815.3940000000002
20667,S4,JPN, Total,Japan,ALB,Albania,2019,Export,6,1889.7779999999998
20669,S4,JPN, Total,Japan,AND,Andorra,2019,Export,6,221.58700000000002
20671,S4,JPN, Total,Japan,ARE,United Arab Emirates,2019,Export,6,7179390.217
20673,S4,JPN, Total,Japan,ARG,Argentina,2019,Export,6,664173.765
20675,S4,JPN, Total,Japan,ARM,Armenia,2019,Export,6,23276.854
20677,S4,JPN, Total,Japan,ASM,American Samoa,2019,Export,6,1762.964
20679,S4,JPN, Total,Japan,ATG,Antigua and Barbuda,2019,Export,6,18725.269
20681,S4,JPN, Total,Japan,AUS,Australia,2019,Export,6,14491354.584
20683,S4,JPN, Total,Japan,AUT,Austria,2019,Export,6,1220621.496
20685,S4,JPN, Total,Japan,AZE,Azerbaijan,2019,Export,6,63426.137
20687,S4,JPN, Total,Japan,BDI,Burundi,2019,Export,6,9885.837
20689,S4,JPN, Total,Japan,BEL,Belgium,2019,Export,6,7448754.0479999995
20691,S4,JPN, Total,Japan,BEN,Benin,2019,Export,6,6710.584
20693,S4,JPN, Total,Japan,BFA,Burkina Faso,2019,Export,6,11334.817
20695,S4,JPN, Total,Japan,BGD,Bangladesh,2019,Export,6,1421671.9819999998
20697,S4,JPN, Total,Japan,BGR,Bulgaria,2019,Export,6,158792.094
20699,S4,JPN, Total,Japan,BHR,Bahrain,2019,Export,6,620922.207
20701,S4,JPN, Total,Japan,BHS,"Bahamas, The",2019,Export,6,1288409.395
20703,S4,JPN, Total,Japan,BIH,Bosnia and Herzegovina,2019,Export,6,4008.592
20704,S4,JPN, Total,Japan,BLM,Saint Barth�lemy,2019,Export,6,1895.741
20706,S4,JPN, Total,Japan,BLR,Belarus,2019,Export,6,25254.801
20708,S4,JPN, Total,Japan,BLZ,Belize,2019,Export,6,15348.663999999999
20710,S4,JPN, Total,Japan,BMU,Bermuda,2019,Export,6,7900.854
20712,S4,JPN, Total,Japan,BOL,Bolivia,2019,Export,6,143444.521
20714,S4,JPN, Total,Japan,BRA,Brazil,2019,Export,6,3763097.838
20716,S4,JPN, Total,Japan,BRB,Barbados,2019,Export,6,63507.665
20718,S4,JPN, Total,Japan,BRN,Brunei,2019,Export,6,132730.152
20720,S4,JPN, Total,Japan,BTN,Bhutan,2019,Export,6,6537.1630000000005
20722,S4,JPN, Total,Japan,BWA,Botswana,2019,Export,6,33186.42
20724,S4,JPN, Total,Japan,CAF,Central African Republic,2019,Export,6,1279.531
20726,S4,JPN, Total,Japan,CAN,Canada,2019,Export,6,8876526.036
20728,S4,JPN, Total,Japan,CHE,Switzerland,2019,Export,6,4096573.921
20730,S4,JPN, Total,Japan,CHL,Chile,2019,Export,6,2046100.58
20732,S4,JPN, Total,Japan,CHN,China,2019,Export,6,134681317.44
20734,S4,JPN, Total,Japan,CIV,Cote d'Ivoire,2019,Export,6,52147.458
20736,S4,JPN, Total,Japan,CMR,Cameroon,2019,Export,6,20810.4
20738,S4,JPN, Total,Japan,COG,"Congo, Rep.",2019,Export,6,4604.548
20740,S4,JPN, Total,Japan,COK,Cook Islands,2019,Export,6,2612.9610000000002
20742,S4,JPN, Total,Japan,COL,Colombia,2019,Export,6,1124983.942
20744,S4,JPN, Total,Japan,COM,Comoros,2019,Export,6,2846.3259999999996
20746,S4,JPN, Total,Japan,CPV,Cape Verde,2019,Export,6,3937.6220000000003
20748,S4,JPN, Total,Japan,CRI,Costa Rica,2019,Export,6,250173.46399999998
20750,S4,JPN, Total,Japan,CUB,Cuba,2019,Export,6,35879.497
20752,S4,JPN, Total,Japan,CUW,Cura�ao,2019,Export,6,23461.97
20754,S4,JPN, Total,Japan,CYM,Cayman Islands,2019,Export,6,14623.014
20756,S4,JPN, Total,Japan,CYP,Cyprus,2019,Export,6,135472.47699999998
20758,S4,JPN, Total,Japan,CZE,Czech Republic,2019,Export,6,1599005.697
20760,S4,JPN, Total,Japan,DEU,Germany,2019,Export,6,20227623.112
20762,S4,JPN, Total,Japan,DJI,Djibouti,2019,Export,6,51876.246
20764,S4,JPN, Total,Japan,DMA,Dominica,2019,Export,6,8336.121
20766,S4,JPN, Total,Japan,DNK,Denmark,2019,Export,6,554482.791
20768,S4,JPN, Total,Japan,DOM,Dominican Republic,2019,Export,6,266385.224
20770,S4,JPN, Total,Japan,DZA,Algeria,2019,Export,6,240491.93300000002
20772,S4,JPN, Total,Japan,ECU,Ecuador,2019,Export,6,489504.434
20774,S4,JPN, Total,Japan,EGY,"Egypt, Arab Rep.",2019,Export,6,910634.075
20776,S4,JPN, Total,Japan,ERI,Eritrea,2019,Export,6,949.5210000000001
20778,S4,JPN, Total,Japan,ESH,Western Sahara,2019,Export,6,79.29899999999999
20780,S4,JPN, Total,Japan,ESP,Spain,2019,Export,6,3403279.988
20782,S4,JPN, Total,Japan,EST,Estonia,2019,Export,6,189146.764
20784,S4,JPN, Total,Japan,ETH,Ethiopia(excludes Eritrea),2019,Export,6,84566.198
20786,S4,JPN, Total,Japan,FIN,Finland,2019,Export,6,464983.33700000006
20788,S4,JPN, Total,Japan,FJI,Fiji,2019,Export,6,76613.188
20790,S4,JPN, Total,Japan,FLK,Falkland Island,2019,Export,6,6.806
20792,S4,JPN, Total,Japan,FRA,France,2019,Export,6,6842915.356000001
20793,S4,JPN, Total,Japan,FRO,Faeroe Islands,2019,Export,6,13.007
20795,S4,JPN, Total,Japan,FSM,"Micronesia, Fed. Sts.",2019,Export,6,17964.441000000003
20797,S4,JPN, Total,Japan,GAB,Gabon,2019,Export,6,31563.487999999998
20799,S4,JPN, Total,Japan,GBR,United Kingdom,2019,Export,6,13881748.646
20801,S4,JPN, Total,Japan,GEO,Georgia,2019,Export,6,336769.427
20803,S4,JPN, Total,Japan,GHA,Ghana,2019,Export,6,111346.60800000001
20805,S4,JPN, Total,Japan,GIB,Gibraltar,2019,Export,6,87705.898
20807,S4,JPN, Total,Japan,GIN,Guinea,2019,Export,6,10562.44
20809,S4,JPN, Total,Japan,GMB,"Gambia, The",2019,Export,6,3096.8990000000003
20811,S4,JPN, Total,Japan,GNB,Guinea-Bissau,2019,Export,6,1367.2320000000002
20813,S4,JPN, Total,Japan,GNQ,Equatorial Guinea,2019,Export,6,365.059
20815,S4,JPN, Total,Japan,GRC,Greece,2019,Export,6,571485.327
20817,S4,JPN, Total,Japan,GRD,Grenada,2019,Export,6,8378.747
20819,S4,JPN, Total,Japan,GRL,Greenland,2019,Export,6,76.749
20821,S4,JPN, Total,Japan,GTM,Guatemala,2019,Export,6,252969.22100000002
20823,S4,JPN, Total,Japan,GUM,Guam,2019,Export,6,237369.552
20825,S4,JPN, Total,Japan,GUY,Guyana,2019,Export,6,59948.60400000001
20827,S4,JPN, Total,Japan,HKG,"Hong Kong, China",2019,Export,6,33622432.789000005
20829,S4,JPN, Total,Japan,HND,Honduras,2019,Export,6,85640.616
20831,S4,JPN, Total,Japan,HRV,Croatia,2019,Export,6,52248.212
20833,S4,JPN, Total,Japan,HTI,Haiti,2019,Export,6,20866.841
20835,S4,JPN, Total,Japan,HUN,Hungary,2019,Export,6,1697230.005
20837,S4,JPN, Total,Japan,IDN,Indonesia,2019,Export,6,13982283.900999999
20839,S4,JPN, Total,Japan,IND,India,2019,Export,6,10978456.784000002
20841,S4,JPN, Total,Japan,IRL,Ireland,2019,Export,6,908655.917
20843,S4,JPN, Total,Japan,IRN,"Iran, Islamic Rep.",2019,Export,6,66494.307
20845,S4,JPN, Total,Japan,IRQ,Iraq,2019,Export,6,750649.087
20847,S4,JPN, Total,Japan,ISL,Iceland,2019,Export,6,55250.594000000005
20849,S4,JPN, Total,Japan,ISR,Israel,2019,Export,6,1666072.872
20851,S4,JPN, Total,Japan,ITA,Italy,2019,Export,6,4599623.025
20853,S4,JPN, Total,Japan,JAM,Jamaica,2019,Export,6,252541.99800000002
20855,S4,JPN, Total,Japan,JOR,Jordan,2019,Export,6,506338.52200000006
20857,S4,JPN, Total,Japan,KAZ,Kazakhstan,2019,Export,6,417661.62
20859,S4,JPN, Total,Japan,KEN,Kenya,2019,Export,6,854505.993
20861,S4,JPN, Total,Japan,KGZ,Kyrgyz Republic,2019,Export,6,18557.04
20863,S4,JPN, Total,Japan,KHM,Cambodia,2019,Export,6,562120.743
20865,S4,JPN, Total,Japan,KIR,Kiribati,2019,Export,6,4940.373
20867,S4,JPN, Total,Japan,KNA,St. Kitts and Nevis,2019,Export,6,9424.445
20869,S4,JPN, Total,Japan,KOR,"Korea, Rep.",2019,Export,6,46269483.192
20871,S4,JPN, Total,Japan,KWT,Kuwait,2019,Export,6,1717500.449
20873,S4,JPN, Total,Japan,LAO,Lao PDR,2019,Export,6,95800.555
20875,S4,JPN, Total,Japan,LBN,Lebanon,2019,Export,6,454569.643
20877,S4,JPN, Total,Japan,LBR,Liberia,2019,Export,6,2026317.881
20879,S4,JPN, Total,Japan,LBY,Libya,2019,Export,6,32939.636
20881,S4,JPN, Total,Japan,LCA,St. Lucia,2019,Export,6,13340.475
20883,S4,JPN, Total,Japan,LKA,Sri Lanka,2019,Export,6,632450.708
20885,S4,JPN, Total,Japan,LSO,Lesotho,2019,Export,6,10153.205
20887,S4,JPN, Total,Japan,LTU,Lithuania,2019,Export,6,65057.178
20889,S4,JPN, Total,Japan,LUX,Luxembourg,2019,Export,6,469094.765
20891,S4,JPN, Total,Japan,LVA,Latvia,2019,Export,6,53147.136
20893,S4,JPN, Total,Japan,MAC,Macao,2019,Export,6,340953.73299999995
20895,S4,JPN, Total,Japan,MAR,Morocco,2019,Export,6,198596.15
20897,S4,JPN, Total,Japan,MDA,Moldova,2019,Export,6,3476.9190000000003
20899,S4,JPN, Total,Japan,MDG,Madagascar,2019,Export,6,78863.145
20901,S4,JPN, Total,Japan,MDV,Maldives,2019,Export,6,24236.337000000003
20903,S4,JPN, Total,Japan,MEX,Mexico,2019,Export,6,10638503.886
20905,S4,JPN, Total,Japan,MHL,Marshall Islands,2019,Export,6,1315293.595
20907,S4,JPN, Total,Japan,MKD,North Macedonia,2019,Export,6,17671.307
20909,S4,JPN, Total,Japan,MLI,Mali,2019,Export,6,11443.046
20911,S4,JPN, Total,Japan,MLT,Malta,2019,Export,6,129659.285
20913,S4,JPN, Total,Japan,MMR,Myanmar,2019,Export,6,652081.414
20915,S4,JPN, Total,Japan,MNG,Mongolia,2019,Export,6,583030.118
20917,S4,JPN, Total,Japan,MNP,Northern Mariana Islands,2019,Export,6,50694.167
20919,S4,JPN, Total,Japan,MNT,Montenegro,2019,Export,6,5367.66
20921,S4,JPN, Total,Japan,MOZ,Mozambique,2019,Export,6,184600.014
20923,S4,JPN, Total,Japan,MRT,Mauritania,2019,Export,6,23365.986
20925,S4,JPN, Total,Japan,MSR,Montserrat,2019,Export,6,335.256
20927,S4,JPN, Total,Japan,MUS,Mauritius,2019,Export,6,133738.177
20929,S4,JPN, Total,Japan,MWI,Malawi,2019,Export,6,27319.375
20931,S4,JPN, Total,Japan,MYS,Malaysia,2019,Export,6,13291766.113
20933,S4,JPN, Total,Japan,NAM,Namibia,2019,Export,6,22140.097
20935,S4,JPN, Total,Japan,NCL,New Caledonia,2019,Export,6,44709.692
20937,S4,JPN, Total,Japan,NER,Niger,2019,Export,6,5901.856
20939,S4,JPN, Total,Japan,NGA,Nigeria,2019,Export,6,392160.97
20941,S4,JPN, Total,Japan,NIC,Nicaragua,2019,Export,6,38190.617999999995
20943,S4,JPN, Total,Japan,NIU,Niue,2019,Export,6,5873.429
20945,S4,JPN, Total,Japan,NLD,Netherlands,2019,Export,6,11912950.781
20947,S4,JPN, Total,Japan,NOR,Norway,2019,Export,6,979491.32
20949,S4,JPN, Total,Japan,NPL,Nepal,2019,Export,6,38529.084
20951,S4,JPN, Total,Japan,NRU,Nauru,2019,Export,6,2609.374
20953,S4,JPN, Total,Japan,NZL,New Zealand,2019,Export,6,2330016.813
20955,S4,JPN, Total,Japan,OAS,"Other Asia, nes",2019,Export,6,43000726.416999996
20957,S4,JPN, Total,Japan,OMN,Oman,2019,Export,6,2116367.3619999997
20959,S4,JPN, Total,Japan,PAK,Pakistan,2019,Export,6,1239475.019
20961,S4,JPN, Total,Japan,PAN,Panama,2019,Export,6,6096859.2870000005
20962,S4,JPN, Total,Japan,PCN,Pitcairn,2019,Export,6,65.925
20964,S4,JPN, Total,Japan,PER,Peru,2019,Export,6,700616.15
20966,S4,JPN, Total,Japan,PHL,Philippines,2019,Export,6,10654473.64
20968,S4,JPN, Total,Japan,PLW,Palau,2019,Export,6,18441.124
20970,S4,JPN, Total,Japan,PNG,Papua New Guinea,2019,Export,6,145779.923
20972,S4,JPN, Total,Japan,POL,Poland,2019,Export,6,2875138.395
20974,S4,JPN, Total,Japan,PRT,Portugal,2019,Export,6,470224.229
20976,S4,JPN, Total,Japan,PRY,Paraguay,2019,Export,6,90526.50300000001
20978,S4,JPN, Total,Japan,PSE,Occ.Pal.Terr,2019,Export,6,4281.675
20980,S4,JPN, Total,Japan,PYF,French Polynesia,2019,Export,6,20946.671000000002
20982,S4,JPN, Total,Japan,QAT,Qatar,2019,Export,6,1121019.884
20984,S4,JPN, Total,Japan,ROM,Romania,2019,Export,6,420608.93799999997
20986,S4,JPN, Total,Japan,RUS,Russian Federation,2019,Export,6,7178626.289
20988,S4,JPN, Total,Japan,RWA,Rwanda,2019,Export,6,7807.099
20990,S4,JPN, Total,Japan,SAU,Saudi Arabia,2019,Export,6,5106521.6280000005
20992,S4,JPN, Total,Japan,SEN,Senegal,2019,Export,6,60108.33900000001
20994,S4,JPN, Total,Japan,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,23221.624
20996,S4,JPN, Total,Japan,SGP,Singapore,2019,Export,6,20168214.51
20998,S4,JPN, Total,Japan,SHN,Saint Helena,2019,Export,6,57.073
21000,S4,JPN, Total,Japan,SLB,Solomon Islands,2019,Export,6,13958.024
21002,S4,JPN, Total,Japan,SLE,Sierra Leone,2019,Export,6,16246.103000000001
21004,S4,JPN, Total,Japan,SLV,El Salvador,2019,Export,6,123338.242
21006,S4,JPN, Total,Japan,SOM,Somalia,2019,Export,6,5080.854
21008,S4,JPN, Total,Japan,SSD,South Sudan,2019,Export,6,10967.318000000001
21010,S4,JPN, Total,Japan,STP,Sao Tome and Principe,2019,Export,6,56.816
21012,S4,JPN, Total,Japan,SUD,Sudan,2019,Export,6,32113.553
21014,S4,JPN, Total,Japan,SUR,Suriname,2019,Export,6,81206.086
21016,S4,JPN, Total,Japan,SVK,Slovak Republic,2019,Export,6,222716.836
21018,S4,JPN, Total,Japan,SVN,Slovenia,2019,Export,6,167924.81699999998
21020,S4,JPN, Total,Japan,SWE,Sweden,2019,Export,6,1461647.79
21022,S4,JPN, Total,Japan,SWZ,Eswatini,2019,Export,6,19471.32
21024,S4,JPN, Total,Japan,SYC,Seychelles,2019,Export,6,11758.178
21026,S4,JPN, Total,Japan,SYR,Syrian Arab Republic,2019,Export,6,14354.903
21028,S4,JPN, Total,Japan,TCA,Turks and Caicos Isl.,2019,Export,6,4524.497
21030,S4,JPN, Total,Japan,TCD,Chad,2019,Export,6,4183.838
21032,S4,JPN, Total,Japan,TGO,Togo,2019,Export,6,29293.791
21034,S4,JPN, Total,Japan,THA,Thailand,2019,Export,6,30186787.446
21036,S4,JPN, Total,Japan,TJK,Tajikistan,2019,Export,6,19872.767
21038,S4,JPN, Total,Japan,TKL,Tokelau,2019,Export,6,52.037
21040,S4,JPN, Total,Japan,TKM,Turkmenistan,2019,Export,6,12315.313999999998
21042,S4,JPN, Total,Japan,TMP,East Timor,2019,Export,6,7247.696999999999
21044,S4,JPN, Total,Japan,TON,Tonga,2019,Export,6,12737.3
21046,S4,JPN, Total,Japan,TTO,Trinidad and Tobago,2019,Export,6,160552.426
21048,S4,JPN, Total,Japan,TUN,Tunisia,2019,Export,6,100586.01699999999
21050,S4,JPN, Total,Japan,TUR,Turkey,2019,Export,6,2513985.739
21052,S4,JPN, Total,Japan,TUV,Tuvalu,2019,Export,6,20030.53
21054,S4,JPN, Total,Japan,TZA,Tanzania,2019,Export,6,318114.981
21056,S4,JPN, Total,Japan,UGA,Uganda,2019,Export,6,181969.432
21058,S4,JPN, Total,Japan,UKR,Ukraine,2019,Export,6,550023.824
21060,S4,JPN, Total,Japan,UNS,Unspecified,2019,Export,6,24998.842999999997
21062,S4,JPN, Total,Japan,URY,Uruguay,2019,Export,6,52835.655999999995
21064,S4,JPN, Total,Japan,USA,United States,2019,Export,6,140429528.106
21066,S4,JPN, Total,Japan,UZB,Uzbekistan,2019,Export,6,186668.047
21068,S4,JPN, Total,Japan,VCT,St. Vincent and the Grenadines,2019,Export,6,4715.153
21070,S4,JPN, Total,Japan,VEN,Venezuela,2019,Export,6,35606.184
21072,S4,JPN, Total,Japan,VGB,British Virgin Islands,2019,Export,6,3204.909
21074,S4,JPN, Total,Japan,VNM,Vietnam,2019,Export,6,16484208.183
21076,S4,JPN, Total,Japan,VUT,Vanuatu,2019,Export,6,8841.506
21078,S4,JPN, Total,Japan,WLD, World,2019,Export,6,705639950.315
21080,S4,JPN, Total,Japan,WSM,Samoa,2019,Export,6,12611.118999999999
21082,S4,JPN, Total,Japan,YEM,Yemen,2019,Export,6,290409.495
21084,S4,JPN, Total,Japan,ZAF,South Africa,2019,Export,6,2415477.074
21086,S4,JPN, Total,Japan,ZAR,"Congo, Dem. Rep.",2019,Export,6,73837.87700000001
21088,S4,JPN, Total,Japan,ZMB,Zambia,2019,Export,6,44770.856
21090,S4,JPN, Total,Japan,ZWE,Zimbabwe,2019,Export,6,15461.169
21092,S4,KAZ, Total,Kazakhstan,AFG,Afghanistan,2019,Export,6,399359.278
