,Friend A,Friend B,Friendliness,Friend 0,Friend 1
4080,,,1.0701262624008078e-11,GEO,KHM
4081,,,2.837979487327809e-07,GEO,KOR
4082,,,3.2480208563746674e-09,GEO,KWT
4083,,,2.1687922385295582e-05,GEO,LTU
4084,,,1.1357890712865314e-09,GEO,LUX
4085,,,1.3597969994650393e-05,GEO,LVA
4086,,,1.0129424636846157e-08,GEO,MAR
4087,,,3.053384041330903e-05,GEO,MDA
4088,,,1.2644169232072196e-08,GEO,MEX
4089,,,1.2500607619664842e-08,GEO,MKD
4090,,,1.1249491103418181e-13,GEO,MLT
4091,,,1.0426676808084517e-11,GEO,MNG
4092,,,8.313932261662384e-08,GEO,MUS
4093,,,5.785837727561056e-05,GEO,MWI
4094,,,5.028352363761589e-08,GEO,MYS
4095,,,1.0061599217909174e-08,GEO,NAM
4096,,,3.9261954676562456e-05,GEO,NGA
4097,,,1.7521871829425616e-05,GEO,NIC
4098,,,1.185540948775223e-06,GEO,NLD
4099,,,2.482309215470324e-09,GEO,NOR
4100,,,1.117307495974995e-07,GEO,NZL
4101,,,7.659068947043025e-08,GEO,OAS
4102,,,1.777292127166459e-09,GEO,PAK
4103,,,9.618497706355569e-06,GEO,PER
4104,,,2.4867611074161314e-09,GEO,PHL
4105,,,7.555575434419965e-06,GEO,POL
4106,,,2.607105573102336e-08,GEO,PRT
4107,,,6.8246224808656135e-12,GEO,PRY
4108,,,1.2301061714048616e-08,GEO,QAT
4109,,,5.8154551101604224e-05,GEO,ROM
4110,,,0.0004632643905603105,GEO,RUS
4111,,,7.240526691970183e-11,GEO,RWA
4112,,,2.3250857301114615e-07,GEO,SAU
4113,,,1.6292107632953655e-10,GEO,SEN
4114,,,8.779434972417997e-08,GEO,SER
4115,,,9.65874617422932e-08,GEO,SGP
4116,,,7.06698187049836e-08,GEO,SVK
4117,,,2.053086692488781e-07,GEO,SVN
4118,,,2.603451422226146e-08,GEO,SWE
4119,,,9.868989306856298e-06,GEO,SYC
4120,,,2.590829913592434e-06,GEO,TGO
4121,,,3.239583443805384e-08,GEO,THA
4122,,,2.3993933242732103e-09,GEO,TUN
4123,,,0.0007878785204501165,GEO,TUR
4124,,,2.6860674912504806e-08,GEO,URY
4125,,,3.3778759469372144e-05,GEO,USA
4126,,,9.729284199403683e-06,GEO,UZB
4127,,,0.0009255625869792767,GEO,VNM
4128,,,2.779205693651809e-08,GEO,ZAF
4129,,,0.0,GHA,GMB
4130,,,1.561991679031703e-07,GHA,GRC
4131,,,2.9510635740595798e-08,GHA,GTM
4132,,,0.08440674303022104,GHA,GUY
4133,,,2.396430736888219e-06,GHA,HKG
4134,,,4.834535356812878e-09,GHA,HND
4135,,,9.972803284641277e-09,GHA,HRV
4136,,,4.868733184671095e-09,GHA,HUN
4137,,,2.547135922217911e-06,GHA,IDN
4138,,,0.0002645983164027926,GHA,IND
4139,,,5.670222680362718e-08,GHA,IRL
4140,,,9.804162116178504e-12,GHA,ISL
4141,,,9.692070701510799e-08,GHA,ISR
4142,,,7.4441558868761794e-06,GHA,ITA
4143,,,8.615362251253378e-08,GHA,JAM
4144,,,1.418040026647697e-08,GHA,JOR
4145,,,2.8522454643053687e-06,GHA,JPN
4146,,,3.852824313246478e-14,GHA,KAZ
4147,,,6.554623634649216e-08,GHA,KEN
4148,,,0.0002262443055397881,GHA,KHM
4149,,,4.93467134004011e-07,GHA,KOR
4150,,,4.709420553520253e-11,GHA,KWT
4151,,,1.504030659935752e-07,GHA,LAO
4152,,,4.973141188053225e-06,GHA,LCA
4153,,,2.4013453879457413e-09,GHA,LTU
4154,,,0.0004313938154591565,GHA,LUX
4155,,,4.3278382183203924e-10,GHA,LVA
4156,,,1.1605877669933687e-09,GHA,MAC
4157,,,6.532995284384468e-07,GHA,MAR
4158,,,0.0005028027788910222,GHA,MDA
4159,,,5.000424843594588e-13,GHA,MDG
4160,,,4.950367788672758e-09,GHA,MEX
4161,,,0.0001335319793226218,GHA,MKD
4162,,,1.673158771321027e-05,GHA,MLT
4163,,,2.817911898022093e-13,GHA,MMR
4164,,,6.410134483692898e-09,GHA,MRT
4165,,,8.662113815448187e-10,GHA,MUS
4166,,,3.3411302443875314e-11,GHA,MWI
4167,,,1.1276331850925196e-05,GHA,MYS
4168,,,1.6450402028779533e-09,GHA,NAM
4169,,,0.000730418526735613,GHA,NGA
4170,,,0.0042788748604814675,GHA,NIC
4171,,,5.5841700845778055e-05,GHA,NLD
4172,,,1.3536959031122912e-07,GHA,NOR
4173,,,3.651860937132701e-07,GHA,NZL
4174,,,3.9432846631848535e-09,GHA,OAS
4175,,,1.7280275131152373e-06,GHA,PAK
4176,,,2.111982070632009e-12,GHA,PER
4177,,,1.995278851084508e-09,GHA,PHL
4178,,,7.773341668817554e-07,GHA,POL
4179,,,1.2599933034120078e-06,GHA,PRT
4180,,,2.7762261304392167e-11,GHA,PRY
4181,,,9.139144835047292e-10,GHA,QAT
4182,,,1.2350726579187764e-09,GHA,ROM
4183,,,1.3088496814901661e-07,GHA,RUS
4184,,,2.2922290060909893e-09,GHA,RWA
4185,,,6.891093481081829e-08,GHA,SAU
4186,,,1.2582906496680233e-05,GHA,SEN
4187,,,1.3477583440470593e-10,GHA,SER
4188,,,3.56024030475061e-07,GHA,SGP
4189,,,4.234186235346487e-09,GHA,STP
4190,,,2.1906335906901075e-13,GHA,SUR
4191,,,1.450363616964263e-10,GHA,SVK
4192,,,1.0138678411900349e-08,GHA,SVN
4193,,,1.416555014965095e-07,GHA,SWE
4194,,,9.722910137932225e-10,GHA,SWZ
4195,,,1.2552038547890597e-10,GHA,SYC
4196,,,0.0008272167633823954,GHA,TGO
4197,,,2.293075527697953e-06,GHA,THA
4198,,,8.686904253552787e-07,GHA,TUN
4199,,,1.1617307008940452e-05,GHA,TUR
4200,,,9.66875961069144e-05,GHA,URY
4201,,,2.4158923213707835e-05,GHA,USA
4202,,,0.0002911914723747848,GHA,VCT
4203,,,6.292752612107571e-06,GHA,VNM
4204,,,4.876589814602153e-06,GHA,YEM
4205,,,0.00042435252255441973,GHA,ZAF
4206,,,3.637187980841602e-09,GHA,ZMB
4207,,,6.819330427333361e-13,GHA,ZWE
4208,,,1.0625825668741774e-05,GMB,GRC
4209,,,0.00020080712490441434,GMB,GTM
4210,,,3.7074876750896393e-06,GMB,HKG
4211,,,0.00014885173808811697,GMB,HND
4212,,,5.567861663490123e-06,GMB,HUN
4213,,,0.00025546480245962843,GMB,IDN
4214,,,8.974605142107204e-05,GMB,IND
4215,,,6.131421808784458e-05,GMB,IRL
4216,,,0.006748876478816249,GMB,ISR
4217,,,9.458015348724238e-06,GMB,ITA
4218,,,5.937568387875258e-05,GMB,JOR
4219,,,1.1103152624045812e-08,GMB,JPN
4220,,,3.593891731430745e-07,GMB,KAZ
4221,,,1.6260595906481058e-05,GMB,KEN
4222,,,4.0043747559011033e-07,GMB,KOR
4223,,,1.811045843412274e-07,GMB,KWT
4224,,,2.2479205079005646e-05,GMB,LTU
4225,,,4.4267347985991735e-05,GMB,LUX
4226,,,3.720813031686978e-08,GMB,LVA
4227,,,0.0008268535644360686,GMB,MAR
4228,,,4.577965475040842e-06,GMB,MDA
4229,,,3.779800330794261e-05,GMB,MDG
4230,,,3.854040239481405e-06,GMB,MEX
4231,,,0.00036893331571147205,GMB,MLT
4232,,,2.2973119458193024e-05,GMB,MMR
4233,,,0.0,GMB,MRT
4234,,,4.1613810196371307e-07,GMB,MYS
4235,,,8.429988533923901e-09,GMB,NAM
4236,,,1.5254224379426782e-07,GMB,NGA
4237,,,4.41240180986607e-07,GMB,NLD
4238,,,0.0,GMB,NOR
4239,,,2.1476742320897438e-05,GMB,NZL
4240,,,7.636131935994189e-10,GMB,OAS
4241,,,0.0006880576705024543,GMB,PAK
4242,,,9.340196940012496e-05,GMB,PER
4243,,,9.900929446494905e-07,GMB,PHL
4244,,,2.464948916593683e-05,GMB,POL
4245,,,2.674193332364749e-05,GMB,PRT
4246,,,0.0005064729526108834,GMB,PRY
4247,,,7.335663943143765e-07,GMB,QAT
4248,,,4.468972745160878e-06,GMB,ROM
4249,,,2.0070754413345605e-05,GMB,RUS
4250,,,1.584802911272242e-05,GMB,SAU
4251,,,0.00023383431863592695,GMB,SEN
4252,,,1.6635215855579742e-07,GMB,SER
4253,,,1.7403799567561064e-08,GMB,SGP
4254,,,3.1318303227883874e-07,GMB,SVK
4255,,,4.196425872368924e-06,GMB,SVN
4256,,,3.69497222917994e-05,GMB,SWE
4257,,,1.3584840497330242e-07,GMB,TGO
4258,,,0.00010593149173678371,GMB,THA
4259,,,3.2316502037715507e-06,GMB,TUN
4260,,,8.235125519084057e-06,GMB,TUR
4261,,,9.146077274440007e-06,GMB,URY
4262,,,2.274359223057852e-07,GMB,USA
4263,,,0.04304999952950215,GMB,VNM
4264,,,5.130852797393635e-05,GMB,ZAF
4265,,,3.1274237492804327e-06,GMB,ZMB
4266,,,3.677866183351197e-06,GMB,ZWE
4267,,,1.2465901294037343e-07,GRC,GTM
4268,,,1.1799487794287456e-08,GRC,GUY
4269,,,7.837325015087575e-07,GRC,HKG
4270,,,6.126484791528431e-08,GRC,HND
4271,,,3.3374556549608594e-05,GRC,HRV
4272,,,2.812839038392913e-05,GRC,HUN
4273,,,2.8389422941701113e-06,GRC,IDN
4274,,,3.5919109935992706e-06,GRC,IND
4275,,,2.4074616417842446e-05,GRC,IRL
4276,,,1.2057146761191203e-07,GRC,ISL
4277,,,0.00010546159519583802,GRC,ISR
4278,,,0.0010511248317511329,GRC,ITA
4279,,,5.869110899247206e-09,GRC,JAM
4280,,,2.2812462281315504e-06,GRC,JOR
4281,,,4.553120065073867e-06,GRC,JPN
4282,,,5.999813570894348e-06,GRC,KAZ
4283,,,1.8090025788551386e-07,GRC,KEN
4284,,,2.3480329315701144e-09,GRC,KGZ
4285,,,1.0808239920919549e-07,GRC,KHM
4286,,,1.4007127701929819e-05,GRC,KOR
4287,,,3.1382070549952796e-08,GRC,KWT
4288,,,4.3318913031397175e-12,GRC,LAO
4289,,,1.6808134693100152e-09,GRC,LCA
4290,,,2.359172100769781e-06,GRC,LTU
4291,,,1.1108206193544926e-06,GRC,LUX
4292,,,1.213777829587055e-06,GRC,LVA
4293,,,1.8783188876228693e-05,GRC,MAC
4294,,,4.200383947768567e-06,GRC,MAR
4295,,,7.041904490182524e-06,GRC,MDA
4296,,,1.9928531668719607e-08,GRC,MDG
4297,,,4.464302206685741e-07,GRC,MEX
4298,,,0.0006327731961118219,GRC,MKD
4299,,,5.9864032665795987e-05,GRC,MLT
4300,,,7.311674473592211e-09,GRC,MMR
4301,,,2.9075615456570143e-05,GRC,MNG
4302,,,3.4411108730974587e-06,GRC,MRT
4303,,,1.8011903006514536e-06,GRC,MUS
4304,,,2.2678780076328693e-08,GRC,MWI
4305,,,5.342942917960472e-07,GRC,MYS
4306,,,4.252683340114803e-08,GRC,NAM
4307,,,1.3919049630247752e-06,GRC,NGA
4308,,,2.603063941215955e-09,GRC,NIC
4309,,,9.804014138718351e-05,GRC,NLD
4310,,,5.9404116367245115e-06,GRC,NOR
4311,,,6.820511492638735e-07,GRC,NZL
4312,,,1.9963996287789883e-07,GRC,OAS
4313,,,2.8315490375882803e-06,GRC,PAK
4314,,,1.7835846076088278e-07,GRC,PER
4315,,,1.939449195483892e-08,GRC,PHL
4316,,,6.091351378356196e-05,GRC,POL
4317,,,2.3316614679431715e-05,GRC,PRT
4318,,,1.6123056862809758e-07,GRC,PRY
4319,,,2.6406315790385303e-06,GRC,QAT
4320,,,0.000371139996937289,GRC,ROM
4321,,,5.610087832028457e-05,GRC,RUS
4322,,,1.3835293190315447e-10,GRC,RWA
4323,,,1.616942479257724e-05,GRC,SAU
4324,,,2.189538123413485e-07,GRC,SEN
4325,,,0.00010107969984638421,GRC,SER
4326,,,9.784826217974923e-06,GRC,SGP
4327,,,2.5705481577811018e-08,GRC,SLV
4328,,,6.370585874648401e-06,GRC,SUR
4329,,,2.3835966917855426e-05,GRC,SVK
4330,,,4.420612255036261e-05,GRC,SVN
4331,,,1.4438551129704295e-05,GRC,SWE
4332,,,7.174929577186667e-13,GRC,SWZ
4333,,,8.331199783636858e-10,GRC,SYC
4334,,,3.6819088953218764e-07,GRC,TGO
4335,,,1.0526989790606227e-06,GRC,THA
4336,,,9.844315299311634e-06,GRC,TUN
4337,,,0.000724164125276706,GRC,TUR
4338,,,1.4633686081336797e-08,GRC,URY
4339,,,3.847462665507377e-05,GRC,USA
4340,,,1.7174591559087572e-09,GRC,UZB
4341,,,4.052288938990748e-05,GRC,VCT
4342,,,1.7841402547989625e-06,GRC,VNM
4343,,,1.8290890056043868e-06,GRC,WSM
4344,,,0.00019765123230396165,GRC,YEM
4345,,,1.9446464682127272e-06,GRC,ZAF
4346,,,8.538614600872546e-11,GRC,ZMB
4347,,,2.1098669878000878e-11,GRC,ZWE
4348,,,2.974808510253836e-08,GTM,GUY
4349,,,6.298439781948292e-07,GTM,HKG
4350,,,0.0034290585216537575,GTM,HND
4351,,,5.202591248311289e-09,GTM,HRV
4352,,,3.08560542325046e-05,GTM,HUN
4353,,,2.2380600633990998e-08,GTM,IDN
4354,,,1.956107101120352e-06,GTM,IND
4355,,,1.1347517804802922e-07,GTM,IRL
4356,,,1.4908516002434547e-13,GTM,ISL
4357,,,5.811324654050107e-07,GTM,ISR
4358,,,3.93160809473218e-06,GTM,ITA
4359,,,2.162166107465804e-07,GTM,JAM
4360,,,5.194989709664011e-08,GTM,JOR
4361,,,3.729929313440584e-06,GTM,JPN
4362,,,1.1916925737366017e-06,GTM,KAZ
4363,,,8.195878321175004e-11,GTM,KEN
4364,,,5.215445152238124e-10,GTM,KHM
4365,,,1.2451660370200627e-06,GTM,KOR
4366,,,0.0016207174730052069,GTM,KWT
4367,,,1.203057219285443e-05,GTM,LAO
4368,,,9.707239053263047e-09,GTM,LCA
4369,,,5.964579893249328e-10,GTM,LTU
4370,,,1.613339511749911e-10,GTM,LUX
4371,,,2.5083059898639016e-09,GTM,LVA
4372,,,2.8788637579058813e-05,GTM,MAC
4373,,,1.7565463416482726e-08,GTM,MAR
4374,,,1.7305336033642895e-10,GTM,MDG
4375,,,0.0002117585897645227,GTM,MEX
4376,,,7.959961917026174e-07,GTM,MKD
4377,,,2.9746545382194314e-11,GTM,MLT
4378,,,4.674289622304508e-10,GTM,MMR
4379,,,8.889045480180158e-07,GTM,MNG
4380,,,0.004942880807871431,GTM,MRT
4381,,,5.71651890382238e-13,GTM,MUS
4382,,,6.546487325295246e-07,GTM,MYS
4383,,,4.8568026811074356e-09,GTM,NGA
4384,,,0.0011847386005812061,GTM,NIC
4385,,,4.512593618170527e-06,GTM,NLD
4386,,,1.4596937074000424e-07,GTM,NOR
4387,,,1.679060509180707e-06,GTM,NZL
4388,,,2.168491069919206e-06,GTM,OAS
4389,,,7.592089816215322e-07,GTM,PAK
4390,,,7.188214327869778e-06,GTM,PER
4391,,,1.0325008778233693e-08,GTM,PHL
4392,,,4.028748712143754e-08,GTM,POL
4393,,,3.638672685099349e-08,GTM,PRT
4394,,,1.660919713928174e-07,GTM,PRY
4395,,,1.1137496625807784e-08,GTM,QAT
4396,,,4.858552147937165e-09,GTM,ROM
4397,,,1.2665164478353612e-07,GTM,RUS
4398,,,2.7815138726770025e-05,GTM,RWA
4399,,,2.2381546066868115e-06,GTM,SAU
4400,,,2.3282569188095078e-07,GTM,SEN
4401,,,5.9486035107399e-11,GTM,SER
4402,,,5.625495144865006e-08,GTM,SGP
4403,,,0.01954709326363045,GTM,SLV
4404,,,0.0005056933240560717,GTM,SUR
4405,,,8.250202930748494e-05,GTM,SVK
4406,,,2.1033718378672595e-10,GTM,SVN
4407,,,3.0548320203686253e-07,GTM,SWE
4408,,,0.0003918797927684806,GTM,SWZ
4409,,,0.0009057044453636516,GTM,TGO
4410,,,6.382648460352453e-08,GTM,THA
4411,,,1.0524295986270066e-05,GTM,TUN
4412,,,2.8280869468494346e-07,GTM,TUR
4413,,,1.0711424874565668e-07,GTM,URY
4414,,,0.0015640173737774524,GTM,USA
4415,,,8.192971655687847e-05,GTM,VCT
4416,,,0.0004486073159256878,GTM,VNM
4417,,,1.4615769847829861e-05,GTM,YEM
4418,,,4.0854185652419556e-08,GTM,ZAF
4419,,,5.215795353363296e-07,GTM,ZMB
4420,,,5.46614969440088e-09,GUY,HKG
4421,,,3.547801573254218e-08,GUY,HND
4422,,,0.0002339332685841288,GUY,HRV
4423,,,9.28447285683929e-06,GUY,HUN
4424,,,5.612389659109823e-11,GUY,IDN
4425,,,5.027124611451925e-08,GUY,IND
4426,,,1.0024979755805992e-08,GUY,IRL
4427,,,2.299543504492059e-05,GUY,ISR
4428,,,3.637323906467229e-08,GUY,ITA
4429,,,8.26323958790424e-05,GUY,JAM
4430,,,4.118045832772647e-08,GUY,JPN
4431,,,1.4955885269513494e-12,GUY,KEN
4432,,,4.674766869906061e-05,GUY,KHM
4433,,,3.6076012393086416e-09,GUY,KOR
4434,,,0.0,GUY,KWT
4435,,,3.4617313922383874e-05,GUY,LCA
4436,,,6.968239648463029e-10,GUY,LTU
4437,,,0.00011967364766937708,GUY,LUX
4438,,,1.9582128369647065e-05,GUY,LVA
4439,,,1.9356043177259115e-06,GUY,MAR
4440,,,1.564653136226285e-05,GUY,MDG
4441,,,1.040650807049187e-07,GUY,MEX
4442,,,2.4297366271202272e-06,GUY,MKD
4443,,,0.00017141379366040148,GUY,MLT
4444,,,3.9971354329440386e-06,GUY,MRT
4445,,,9.533788696939824e-05,GUY,MUS
4446,,,1.453997894568715e-09,GUY,MYS
4447,,,2.8288594103822637e-05,GUY,NAM
4448,,,1.7704611205363826e-06,GUY,NGA
4449,,,6.527305491126743e-11,GUY,NIC
4450,,,4.520472077655995e-07,GUY,NLD
4451,,,1.185868006150084e-06,GUY,NOR
4452,,,1.8645524645029487e-07,GUY,NZL
4453,,,9.425437992879128e-10,GUY,OAS
4454,,,2.36266660711243e-10,GUY,PAK
4455,,,2.161921356468899e-08,GUY,PER
4456,,,5.400326608580684e-11,GUY,PHL
4457,,,1.3611555473000248e-08,GUY,POL
4458,,,1.2174315305904845e-06,GUY,PRT
4459,,,0.0,GUY,QAT
4460,,,6.938947586813384e-11,GUY,ROM
4461,,,7.831066514267134e-12,GUY,RUS
4462,,,7.399387217675956e-14,GUY,SAU
4463,,,9.244216121425094e-07,GUY,SEN
4464,,,3.111080785238245e-07,GUY,SER
4465,,,1.683016815625354e-08,GUY,SGP
4466,,,1.0070855773762567e-08,GUY,SLV
4467,,,5.899047672282616e-06,GUY,SUR
4468,,,1.491003085018311e-11,GUY,SVK
4469,,,6.417744840084513e-12,GUY,SVN
4470,,,3.1034132877722885e-05,GUY,SWE
4471,,,2.8476697504193967e-08,GUY,SWZ
4472,,,1.0216260730233168e-05,GUY,TGO
4473,,,3.901928104356092e-09,GUY,THA
4474,,,1.922164870708866e-06,GUY,TUN
4475,,,9.15953242258973e-12,GUY,TUR
4476,,,1.2527088204718134e-08,GUY,URY
4477,,,1.935919139515901e-05,GUY,USA
4478,,,2.256001269005593e-06,GUY,VCT
4479,,,0.0002326343752352244,GUY,VNM
4480,,,4.507647813320698e-08,GUY,ZAF
4481,,,5.356145865318136e-06,GUY,ZWE
4482,,,1.0640153371904382e-07,HKG,HND
4483,,,1.779084135630574e-07,HKG,HRV
4484,,,8.095866336679137e-06,HKG,HUN
4485,,,0.00010765608570162628,HKG,IDN
4486,,,0.0010270155272993301,HKG,IND
4487,,,2.0752807933866895e-06,HKG,IRL
4488,,,3.8812911667526065e-08,HKG,ISL
4489,,,0.00017339921480083792,HKG,ISR
4490,,,7.565842206752642e-05,HKG,ITA
4491,,,2.157776194545257e-08,HKG,JAM
4492,,,8.892583201153297e-07,HKG,JOR
4493,,,0.001376212263942519,HKG,JPN
4494,,,9.640339006321329e-08,HKG,KAZ
4495,,,9.221081499474162e-07,HKG,KEN
4496,,,2.963257733557164e-08,HKG,KGZ
4497,,,2.9217980207081757e-05,HKG,KHM
4498,,,0.0008210351652464581,HKG,KOR
4499,,,1.243861688908336e-07,HKG,KWT
4500,,,4.5230759952351997e-07,HKG,LAO
4501,,,5.787005507436624e-07,HKG,LTU
4502,,,8.422004904565466e-07,HKG,LUX
4503,,,5.012183999781258e-07,HKG,LVA
4504,,,0.007081458122046395,HKG,MAC
4505,,,7.35828973723082e-08,HKG,MAR
4506,,,1.810705734668828e-08,HKG,MDA
4507,,,1.654795168092246e-07,HKG,MDG
4508,,,2.146576040310578e-05,HKG,MEX
4509,,,2.266646338328804e-08,HKG,MKD
4510,,,8.568207937530288e-07,HKG,MLT
4511,,,8.929970056023378e-06,HKG,MMR
4512,,,7.105500772835426e-08,HKG,MNG
4513,,,5.404901827953596e-11,HKG,MRT
4514,,,2.5753418575626023e-07,HKG,MUS
4515,,,1.1949392931368505e-07,HKG,MWI
4516,,,0.0005587695186691948,HKG,MYS
4517,,,6.408736291885764e-09,HKG,NAM
4518,,,3.29440648276069e-08,HKG,NGA
4519,,,1.2508933027203302e-07,HKG,NIC
4520,,,7.47260892927521e-05,HKG,NLD
4521,,,8.262269392082235e-07,HKG,NOR
4522,,,2.6643818089265858e-05,HKG,NZL
4523,,,0.0026599427577028226,HKG,OAS
4524,,,6.111090499685689e-06,HKG,PAK
4525,,,2.4256795823773216e-06,HKG,PER
4526,,,0.001148981340263514,HKG,PHL
4527,,,4.954955668903467e-06,HKG,POL
4528,,,1.289987808059683e-06,HKG,PRT
4529,,,7.262569163896185e-07,HKG,PRY
4530,,,3.0012076138457274e-06,HKG,QAT
4531,,,6.54243208269656e-07,HKG,ROM
4532,,,1.2255962759957081e-05,HKG,RUS
4533,,,1.2151900907858313e-06,HKG,RWA
4534,,,1.3179886841753057e-06,HKG,SAU
4535,,,1.7615955422716638e-07,HKG,SEN
4536,,,1.9751155766664617e-07,HKG,SER
4537,,,0.0022856279239541703,HKG,SGP
4538,,,1.5047225922367436e-07,HKG,SLV
4539,,,1.0097888244033488e-06,HKG,STP
4540,,,2.2080360605294564e-08,HKG,SUR
4541,,,2.402364538921528e-07,HKG,SVK
4542,,,3.118879338849122e-07,HKG,SVN
4543,,,2.824909389616559e-06,HKG,SWE
4544,,,2.80105025690596e-10,HKG,SWZ
4545,,,5.223791375919987e-08,HKG,SYC
4546,,,4.2152231963267014e-08,HKG,TGO
4547,,,0.0009149865060588565,HKG,THA
4548,,,3.414592363068781e-07,HKG,TUN
4549,,,9.810438275634686e-06,HKG,TUR
4550,,,1.3283660794424743e-06,HKG,URY
4551,,,0.000863434892315507,HKG,USA
4552,,,6.158861923905384e-09,HKG,UZB
4553,,,0.0005196830450501293,HKG,VNM
4554,,,1.6775598157258865e-08,HKG,WSM
4555,,,2.124949758037122e-06,HKG,YEM
4556,,,3.4106167794255726e-05,HKG,ZAF
4557,,,8.935876333684843e-07,HKG,ZMB
4558,,,3.484821030314965e-08,HKG,ZWE
4559,,,8.253506936151436e-07,HND,HRV
4560,,,3.854396026508317e-10,HND,HUN
4561,,,3.767546377327702e-10,HND,IDN
4562,,,2.706691183380886e-07,HND,IND
4563,,,5.818695179665428e-09,HND,IRL
4564,,,1.5591885780434989e-06,HND,ISL
4565,,,7.356746357150447e-08,HND,ISR
4566,,,2.0549754155778926e-06,HND,ITA
4567,,,4.507525723157894e-08,HND,JAM
4568,,,5.905632620570592e-10,HND,JOR
4569,,,7.235108645503683e-07,HND,JPN
4570,,,1.5337167604088024e-10,HND,KEN
4571,,,5.918533304108323e-12,HND,KHM
4572,,,2.040576605099874e-06,HND,KOR
4573,,,2.6531347257660067e-09,HND,KWT
4574,,,1.5778267315332152e-07,HND,LCA
4575,,,2.469097198294811e-09,HND,LTU
4576,,,0.00017230312470401231,HND,LUX
4577,,,1.1414404152785823e-09,HND,LVA
4578,,,1.3576660367011626e-09,HND,MAR
4579,,,3.422230231930779e-05,HND,MEX
4580,,,2.8940562867401132e-06,HND,MUS
4581,,,7.979130855813334e-09,HND,MYS
4582,,,2.3824153957055004e-12,HND,NGA
4583,,,0.002085188357478717,HND,NIC
4584,,,2.595377797730846e-06,HND,NLD
4585,,,4.196163927576558e-09,HND,NOR
4586,,,2.9006413735869187e-09,HND,NZL
4587,,,1.4204239001427054e-06,HND,OAS
4588,,,7.657682265360508e-09,HND,PAK
4589,,,4.0962137521399456e-07,HND,PER
4590,,,5.3890450966178894e-11,HND,PHL
4591,,,4.934151422883951e-09,HND,POL
4592,,,1.3343999990068108e-07,HND,PRT
4593,,,6.6067037031260014e-09,HND,PRY
4594,,,0.0,HND,QAT
4595,,,5.606293884938701e-09,HND,ROM
4596,,,4.2503190329174537e-07,HND,RUS
4597,,,2.645864918174607e-05,HND,RWA
4598,,,6.709790480297839e-10,HND,SAU
4599,,,2.5587677320336813e-11,HND,SER
4600,,,1.0651687485917335e-09,HND,SGP
4601,,,0.009947954963303182,HND,SLV
4602,,,0.00011481729971311363,HND,SUR
4603,,,6.232447911708069e-10,HND,SVK
4604,,,4.21374427662465e-09,HND,SVN
4605,,,8.376581571958157e-07,HND,SWE
4606,,,4.364301477382654e-08,HND,THA
4607,,,5.4085031622194586e-12,HND,TUN
4608,,,2.157157239029231e-08,HND,TUR
4609,,,1.2846843241984356e-09,HND,URY
4610,,,0.0012437790436993167,HND,USA
4611,,,1.4761757480464801e-05,HND,VCT
4612,,,9.146363066104914e-05,HND,VNM
4613,,,1.509815264045841e-08,HND,ZAF
4614,,,8.443747277018074e-06,HND,ZMB
4615,,,0.0006993305670994994,HRV,HUN
4616,,,1.5885724544529615e-07,HRV,IDN
4617,,,1.173624772073606e-06,HRV,IND
4618,,,1.1559334336217299e-06,HRV,IRL
4619,,,1.694678264649177e-08,HRV,ISL
4620,,,2.2869451270981004e-06,HRV,ISR
4621,,,0.0011006884141989593,HRV,ITA
4622,,,1.1163303281957859e-06,HRV,JAM
4623,,,4.5118940142511954e-07,HRV,JOR
4624,,,1.9284031662083924e-07,HRV,JPN
4625,,,1.01500695681362e-06,HRV,KAZ
4626,,,4.5527500719283805e-10,HRV,KEN
4627,,,2.9573575261980905e-10,HRV,KGZ
4628,,,8.651950159990686e-09,HRV,KHM
4629,,,6.972165923188376e-07,HRV,KOR
4630,,,1.2283068378961448e-10,HRV,KWT
4631,,,1.0971872930987908e-09,HRV,LAO
4632,,,5.76247149563649e-06,HRV,LTU
4633,,,5.386219568201687e-07,HRV,LUX
4634,,,6.792594304991999e-07,HRV,LVA
4635,,,1.9951884551185085e-06,HRV,MAC
4636,,,7.107977084563868e-07,HRV,MAR
4637,,,5.8511696588030075e-08,HRV,MDA
4638,,,1.411668570794549e-12,HRV,MDG
4639,,,1.0020656931646157e-08,HRV,MEX
4640,,,9.499592872722628e-05,HRV,MKD
4641,,,8.837919930670316e-05,HRV,MLT
4642,,,8.0531789955187e-09,HRV,MMR
4643,,,9.73202925622473e-05,HRV,MNG
4644,,,6.0979133934504075e-06,HRV,MRT
4645,,,1.6851072236441487e-09,HRV,MUS
4646,,,4.629910152177774e-08,HRV,MYS
4647,,,1.2753756846484874e-06,HRV,NAM
4648,,,7.565636963261799e-08,HRV,NGA
4649,,,4.0357570151040155e-12,HRV,NIC
4650,,,1.977782718880622e-05,HRV,NLD
4651,,,2.0895112692589657e-06,HRV,NOR
4652,,,3.1873143116416377e-09,HRV,NZL
4653,,,6.212729712368375e-08,HRV,OAS
4654,,,1.4068725842918432e-07,HRV,PAK
4655,,,1.3318038649184015e-10,HRV,PER
4656,,,3.879653673649855e-08,HRV,PHL
4657,,,6.27445552634057e-05,HRV,POL
4658,,,4.417648624346883e-06,HRV,PRT
4659,,,6.95060132735926e-09,HRV,PRY
4660,,,4.626259204171309e-08,HRV,QAT
