,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
19236,S4,IRN, Total,"Iran, Islamic Rep.",TKM,Turkmenistan,2018,Export,6,399804.904
19237,S4,IRN, Total,"Iran, Islamic Rep.",TMP,East Timor,2018,Export,6,108.086
19238,S4,IRN, Total,"Iran, Islamic Rep.",TTO,Trinidad and Tobago,2018,Export,6,7.425
19239,S4,IRN, Total,"Iran, Islamic Rep.",TUN,Tunisia,2018,Export,6,23759.347999999998
19240,S4,IRN, Total,"Iran, Islamic Rep.",TUR,Turkey,2018,Export,6,2367251.272
19241,S4,IRN, Total,"Iran, Islamic Rep.",TZA,Tanzania,2018,Export,6,28647.037
19242,S4,IRN, Total,"Iran, Islamic Rep.",UGA,Uganda,2018,Export,6,1230.191
19243,S4,IRN, Total,"Iran, Islamic Rep.",UKR,Ukraine,2018,Export,6,31455.087000000003
19244,S4,IRN, Total,"Iran, Islamic Rep.",UNS,Unspecified,2018,Export,6,11838959.715
19245,S4,IRN, Total,"Iran, Islamic Rep.",URY,Uruguay,2018,Export,6,70.991
19246,S4,IRN, Total,"Iran, Islamic Rep.",USA,United States,2018,Export,6,45185.769
19247,S4,IRN, Total,"Iran, Islamic Rep.",UZB,Uzbekistan,2018,Export,6,140949.992
19248,S4,IRN, Total,"Iran, Islamic Rep.",VEN,Venezuela,2018,Export,6,491.65
19249,S4,IRN, Total,"Iran, Islamic Rep.",VNM,Vietnam,2018,Export,6,186046.312
19250,S4,IRN, Total,"Iran, Islamic Rep.",WLD, World,2018,Export,6,96617521.27600001
19251,S4,IRN, Total,"Iran, Islamic Rep.",YEM,Yemen,2018,Export,6,1001.643
19252,S4,IRN, Total,"Iran, Islamic Rep.",ZAF,South Africa,2018,Export,6,35921.715
19253,S4,IRN, Total,"Iran, Islamic Rep.",ZMB,Zambia,2018,Export,6,68.868
19254,S4,IRN, Total,"Iran, Islamic Rep.",ZWE,Zimbabwe,2018,Export,6,221.7
19255,S4,ISL, Total,Iceland,ABW,Aruba,2018,Export,6,19.002
19256,S4,ISL, Total,Iceland,AGO,Angola,2018,Export,6,0.8859999999999999
19258,S4,ISL, Total,Iceland,ALB,Albania,2018,Export,6,1.475
19261,S4,ISL, Total,Iceland,ARE,United Arab Emirates,2018,Export,6,1898.961
19263,S4,ISL, Total,Iceland,ARG,Argentina,2018,Export,6,1085.274
19265,S4,ISL, Total,Iceland,ARM,Armenia,2018,Export,6,330.9
19267,S4,ISL, Total,Iceland,ATG,Antigua and Barbuda,2018,Export,6,6014.789000000001
19269,S4,ISL, Total,Iceland,AUS,Australia,2018,Export,6,21426.655
19271,S4,ISL, Total,Iceland,AUT,Austria,2018,Export,6,3503.248
19273,S4,ISL, Total,Iceland,AZE,Azerbaijan,2018,Export,6,1281.572
19275,S4,ISL, Total,Iceland,BEL,Belgium,2018,Export,6,86007.662
19277,S4,ISL, Total,Iceland,BEN,Benin,2018,Export,6,1069.18
19279,S4,ISL, Total,Iceland,BGD,Bangladesh,2018,Export,6,218.472
19281,S4,ISL, Total,Iceland,BGR,Bulgaria,2018,Export,6,1741.1660000000002
19283,S4,ISL, Total,Iceland,BHR,Bahrain,2018,Export,6,183.67
19285,S4,ISL, Total,Iceland,BHS,"Bahamas, The",2018,Export,6,7580.982
19288,S4,ISL, Total,Iceland,BLR,Belarus,2018,Export,6,18902.769
19290,S4,ISL, Total,Iceland,BLZ,Belize,2018,Export,6,0.922
19291,S4,ISL, Total,Iceland,BMU,Bermuda,2018,Export,6,1710.295
19294,S4,ISL, Total,Iceland,BRA,Brazil,2018,Export,6,12148.798999999999
19296,S4,ISL, Total,Iceland,BRB,Barbados,2018,Export,6,302.597
19299,S4,ISL, Total,Iceland,CAN,Canada,2018,Export,6,115061.472
19301,S4,ISL, Total,Iceland,CHE,Switzerland,2018,Export,6,39105.488
19303,S4,ISL, Total,Iceland,CHL,Chile,2018,Export,6,4519.787
19305,S4,ISL, Total,Iceland,CHN,China,2018,Export,6,144484.779
19307,S4,ISL, Total,Iceland,CIV,Cote d'Ivoire,2018,Export,6,59.483999999999995
19309,S4,ISL, Total,Iceland,COL,Colombia,2018,Export,6,199.122
19311,S4,ISL, Total,Iceland,CPV,Cape Verde,2018,Export,6,35.602
19313,S4,ISL, Total,Iceland,CRI,Costa Rica,2018,Export,6,18.471
19315,S4,ISL, Total,Iceland,CUB,Cuba,2018,Export,6,39.903
19316,S4,ISL, Total,Iceland,CYM,Cayman Islands,2018,Export,6,123.73
19318,S4,ISL, Total,Iceland,CYP,Cyprus,2018,Export,6,5393.7390000000005
19320,S4,ISL, Total,Iceland,CZE,Czech Republic,2018,Export,6,10166.133
19322,S4,ISL, Total,Iceland,DEU,Germany,2018,Export,6,334137.163
19324,S4,ISL, Total,Iceland,DJI,Djibouti,2018,Export,6,181.502
19326,S4,ISL, Total,Iceland,DNK,Denmark,2018,Export,6,126256.231
19328,S4,ISL, Total,Iceland,ECU,Ecuador,2018,Export,6,28.537
19330,S4,ISL, Total,Iceland,EGY,"Egypt, Arab Rep.",2018,Export,6,9079.573
19332,S4,ISL, Total,Iceland,ESP,Spain,2018,Export,6,458750.11600000004
19334,S4,ISL, Total,Iceland,EST,Estonia,2018,Export,6,1593.5639999999999
19336,S4,ISL, Total,Iceland,ETH,Ethiopia(excludes Eritrea),2018,Export,6,249.767
19337,S4,ISL, Total,Iceland,FIN,Finland,2018,Export,6,8221.714
19339,S4,ISL, Total,Iceland,FJI,Fiji,2018,Export,6,2.623
19340,S4,ISL, Total,Iceland,FLK,Falkland Island,2018,Export,6,28.467
19342,S4,ISL, Total,Iceland,FRA,France,2018,Export,6,357694.646
19344,S4,ISL, Total,Iceland,FRO,Faeroe Islands,2018,Export,6,59680.144
19346,S4,ISL, Total,Iceland,GAB,Gabon,2018,Export,6,222.424
19348,S4,ISL, Total,Iceland,GBR,United Kingdom,2018,Export,6,551122.156
19350,S4,ISL, Total,Iceland,GEO,Georgia,2018,Export,6,3471.077
19352,S4,ISL, Total,Iceland,GHA,Ghana,2018,Export,6,1037.4669999999999
19354,S4,ISL, Total,Iceland,GIB,Gibraltar,2018,Export,6,2881.857
19356,S4,ISL, Total,Iceland,GIN,Guinea,2018,Export,6,210.463
19358,S4,ISL, Total,Iceland,GMB,"Gambia, The",2018,Export,6,202.435
19359,S4,ISL, Total,Iceland,GRC,Greece,2018,Export,6,6314.863
19362,S4,ISL, Total,Iceland,GRL,Greenland,2018,Export,6,24418.842
19364,S4,ISL, Total,Iceland,GTM,Guatemala,2018,Export,6,0.532
19367,S4,ISL, Total,Iceland,HKG,"Hong Kong, China",2018,Export,6,22636.036
19370,S4,ISL, Total,Iceland,HRV,Croatia,2018,Export,6,746.306
19372,S4,ISL, Total,Iceland,HUN,Hungary,2018,Export,6,50215.94
19374,S4,ISL, Total,Iceland,IDN,Indonesia,2018,Export,6,1613.864
19376,S4,ISL, Total,Iceland,IND,India,2018,Export,6,8452.54
19378,S4,ISL, Total,Iceland,IRL,Ireland,2018,Export,6,14646.618
19380,S4,ISL, Total,Iceland,IRN,"Iran, Islamic Rep.",2018,Export,6,79.373
19382,S4,ISL, Total,Iceland,IRQ,Iraq,2018,Export,6,97.984
19384,S4,ISL, Total,Iceland,ISR,Israel,2018,Export,6,658.982
19386,S4,ISL, Total,Iceland,ITA,Italy,2018,Export,6,51187.602
19388,S4,ISL, Total,Iceland,JAM,Jamaica,2018,Export,6,93.704
19389,S4,ISL, Total,Iceland,JOR,Jordan,2018,Export,6,679.323
19391,S4,ISL, Total,Iceland,JPN,Japan,2018,Export,6,114898.87400000001
19393,S4,ISL, Total,Iceland,KAZ,Kazakhstan,2018,Export,6,1959.0220000000002
19395,S4,ISL, Total,Iceland,KEN,Kenya,2018,Export,6,22.609
19397,S4,ISL, Total,Iceland,KNA,St. Kitts and Nevis,2018,Export,6,132.675
19398,S4,ISL, Total,Iceland,KOR,"Korea, Rep.",2018,Export,6,18675.291
19400,S4,ISL, Total,Iceland,KWT,Kuwait,2018,Export,6,600.066
19402,S4,ISL, Total,Iceland,LBN,Lebanon,2018,Export,6,3.968
19404,S4,ISL, Total,Iceland,LBR,Liberia,2018,Export,6,168.524
19406,S4,ISL, Total,Iceland,LKA,Sri Lanka,2018,Export,6,10.17
19408,S4,ISL, Total,Iceland,LTU,Lithuania,2018,Export,6,42257.810999999994
19410,S4,ISL, Total,Iceland,LUX,Luxembourg,2018,Export,6,2660.264
19412,S4,ISL, Total,Iceland,LVA,Latvia,2018,Export,6,5910.156999999999
19414,S4,ISL, Total,Iceland,MAC,Macao,2018,Export,6,15.66
19416,S4,ISL, Total,Iceland,MAR,Morocco,2018,Export,6,2035.9270000000001
19418,S4,ISL, Total,Iceland,MDA,Moldova,2018,Export,6,166.576
19420,S4,ISL, Total,Iceland,MDG,Madagascar,2018,Export,6,0.325
19422,S4,ISL, Total,Iceland,MEX,Mexico,2018,Export,6,2716.506
19424,S4,ISL, Total,Iceland,MHL,Marshall Islands,2018,Export,6,1373.818
19426,S4,ISL, Total,Iceland,MKD,North Macedonia,2018,Export,6,46.128
19428,S4,ISL, Total,Iceland,MLT,Malta,2018,Export,6,3385.785
19430,S4,ISL, Total,Iceland,MNT,Montenegro,2018,Export,6,48.193999999999996
19432,S4,ISL, Total,Iceland,MRT,Mauritania,2018,Export,6,8.317
19434,S4,ISL, Total,Iceland,MUS,Mauritius,2018,Export,6,1.554
19436,S4,ISL, Total,Iceland,MYS,Malaysia,2018,Export,6,380.725
19438,S4,ISL, Total,Iceland,NAM,Namibia,2018,Export,6,2802.79
19441,S4,ISL, Total,Iceland,NGA,Nigeria,2018,Export,6,63609.545999999995
19443,S4,ISL, Total,Iceland,NIC,Nicaragua,2018,Export,6,821.238
19445,S4,ISL, Total,Iceland,NLD,Netherlands,2018,Export,6,1680942.69
19447,S4,ISL, Total,Iceland,NOR,Norway,2018,Export,6,302122.86600000004
19449,S4,ISL, Total,Iceland,NZL,New Zealand,2018,Export,6,1111.654
19451,S4,ISL, Total,Iceland,OAS,"Other Asia, nes",2018,Export,6,20579.608
19453,S4,ISL, Total,Iceland,OMN,Oman,2018,Export,6,0.098
19455,S4,ISL, Total,Iceland,PAK,Pakistan,2018,Export,6,18.863
19457,S4,ISL, Total,Iceland,PAN,Panama,2018,Export,6,254.456
19459,S4,ISL, Total,Iceland,PER,Peru,2018,Export,6,196.06099999999998
19461,S4,ISL, Total,Iceland,PHL,Philippines,2018,Export,6,1342.945
19463,S4,ISL, Total,Iceland,PNG,Papua New Guinea,2018,Export,6,28.221999999999998
19464,S4,ISL, Total,Iceland,POL,Poland,2018,Export,6,65912.07400000001
19466,S4,ISL, Total,Iceland,PRT,Portugal,2018,Export,6,89363.244
19468,S4,ISL, Total,Iceland,PRY,Paraguay,2018,Export,6,17.477999999999998
19470,S4,ISL, Total,Iceland,PYF,French Polynesia,2018,Export,6,1.278
19471,S4,ISL, Total,Iceland,QAT,Qatar,2018,Export,6,50.633
19473,S4,ISL, Total,Iceland,ROM,Romania,2018,Export,6,1989.9
19475,S4,ISL, Total,Iceland,RUS,Russian Federation,2018,Export,6,64281.417
19477,S4,ISL, Total,Iceland,SAU,Saudi Arabia,2018,Export,6,422.935
19479,S4,ISL, Total,Iceland,SEN,Senegal,2018,Export,6,26.697
19481,S4,ISL, Total,Iceland,SER,"Serbia, FR(Serbia/Montenegro)",2018,Export,6,520.4159999999999
19483,S4,ISL, Total,Iceland,SGP,Singapore,2018,Export,6,717.2739999999999
19485,S4,ISL, Total,Iceland,SLE,Sierra Leone,2018,Export,6,25.081999999999997
19486,S4,ISL, Total,Iceland,SMR,San Marino,2018,Export,6,151.504
19487,S4,ISL, Total,Iceland,SVK,Slovak Republic,2018,Export,6,6544.177
19489,S4,ISL, Total,Iceland,SVN,Slovenia,2018,Export,6,400.069
19491,S4,ISL, Total,Iceland,SWE,Sweden,2018,Export,6,27281.55
19493,S4,ISL, Total,Iceland,SWZ,Eswatini,2018,Export,6,0.503
19495,S4,ISL, Total,Iceland,SYR,Syrian Arab Republic,2018,Export,6,0.972
19497,S4,ISL, Total,Iceland,TCA,Turks and Caicos Isl.,2018,Export,6,76.653
19498,S4,ISL, Total,Iceland,TGO,Togo,2018,Export,6,30.969
19499,S4,ISL, Total,Iceland,THA,Thailand,2018,Export,6,6636.918000000001
19501,S4,ISL, Total,Iceland,TUN,Tunisia,2018,Export,6,68.628
19503,S4,ISL, Total,Iceland,TUR,Turkey,2018,Export,6,21352.802000000003
19506,S4,ISL, Total,Iceland,UKR,Ukraine,2018,Export,6,23962.048
19509,S4,ISL, Total,Iceland,URY,Uruguay,2018,Export,6,124.889
19511,S4,ISL, Total,Iceland,USA,United States,2018,Export,6,383862.977
19513,S4,ISL, Total,Iceland,VCT,St. Vincent and the Grenadines,2018,Export,6,147.82399999999998
19515,S4,ISL, Total,Iceland,VEN,Venezuela,2018,Export,6,14.527000000000001
19517,S4,ISL, Total,Iceland,VGB,British Virgin Islands,2018,Export,6,96.427
19519,S4,ISL, Total,Iceland,VNM,Vietnam,2018,Export,6,7907.736999999999
19521,S4,ISL, Total,Iceland,WLD, World,2018,Export,6,5561475.841
19523,S4,ISL, Total,Iceland,WLF,Wallis and Futura Isl.,2018,Export,6,702.077
19525,S4,ISL, Total,Iceland,ZAF,South Africa,2018,Export,6,5889.4980000000005
19527,S4,ISL, Total,Iceland,ZAR,"Congo, Dem. Rep.",2018,Export,6,18.858
19528,S4,ISL, Total,Iceland,ZMB,Zambia,2018,Export,6,34.407
19529,S4,ISR, Total,Israel,AGO,Angola,2018,Export,6,139.0
19530,S4,ISR, Total,Israel,ALB,Albania,2018,Export,6,16497.0
19532,S4,ISR, Total,Israel,ARE,United Arab Emirates,2018,Export,6,64.0
19534,S4,ISR, Total,Israel,ARG,Argentina,2018,Export,6,156002.0
19536,S4,ISR, Total,Israel,ARM,Armenia,2018,Export,6,8352.0
19538,S4,ISR, Total,Israel,AUS,Australia,2018,Export,6,528413.0
19540,S4,ISR, Total,Israel,AUT,Austria,2018,Export,6,78864.0
19542,S4,ISR, Total,Israel,AZE,Azerbaijan,2018,Export,6,185022.0
19544,S4,ISR, Total,Israel,BEL,Belgium,2018,Export,6,2176979.0
19546,S4,ISR, Total,Israel,BGR,Bulgaria,2018,Export,6,40919.0
19548,S4,ISR, Total,Israel,BHS,"Bahamas, The",2018,Export,6,120.0
19550,S4,ISR, Total,Israel,BIH,Bosnia and Herzegovina,2018,Export,6,1749.0
19552,S4,ISR, Total,Israel,BLR,Belarus,2018,Export,6,24842.0
19554,S4,ISR, Total,Israel,BOL,Bolivia,2018,Export,6,3091.0
19556,S4,ISR, Total,Israel,BRA,Brazil,2018,Export,6,1155203.0
19558,S4,ISR, Total,Israel,BRB,Barbados,2018,Export,6,480.0
19560,S4,ISR, Total,Israel,BUN,Bunkers,2018,Export,6,3465757.0
19562,S4,ISR, Total,Israel,BWA,Botswana,2018,Export,6,4952.0
19564,S4,ISR, Total,Israel,CAF,Central African Republic,2018,Export,6,1.0
19565,S4,ISR, Total,Israel,CAN,Canada,2018,Export,6,777557.0
19567,S4,ISR, Total,Israel,CHE,Switzerland,2018,Export,6,1358256.0
19569,S4,ISR, Total,Israel,CHL,Chile,2018,Export,6,108166.0
19571,S4,ISR, Total,Israel,CHN,China,2018,Export,6,4794376.0
19573,S4,ISR, Total,Israel,CIV,Cote d'Ivoire,2018,Export,6,8332.0
19575,S4,ISR, Total,Israel,CMR,Cameroon,2018,Export,6,7727.0
19577,S4,ISR, Total,Israel,COG,"Congo, Rep.",2018,Export,6,1922.0
19579,S4,ISR, Total,Israel,COL,Colombia,2018,Export,6,80771.0
19581,S4,ISR, Total,Israel,CRI,Costa Rica,2018,Export,6,40182.0
19583,S4,ISR, Total,Israel,CUB,Cuba,2018,Export,6,153.0
19585,S4,ISR, Total,Israel,CUW,Cura�ao,2018,Export,6,124.0
19587,S4,ISR, Total,Israel,CYP,Cyprus,2018,Export,6,762171.0
19589,S4,ISR, Total,Israel,CZE,Czech Republic,2018,Export,6,184187.0
19591,S4,ISR, Total,Israel,DEU,Germany,2018,Export,6,1786021.0
19593,S4,ISR, Total,Israel,DJI,Djibouti,2018,Export,6,194.0
19594,S4,ISR, Total,Israel,DNK,Denmark,2018,Export,6,96337.0
19596,S4,ISR, Total,Israel,DOM,Dominican Republic,2018,Export,6,26509.0
19598,S4,ISR, Total,Israel,ECU,Ecuador,2018,Export,6,27696.0
19600,S4,ISR, Total,Israel,EGY,"Egypt, Arab Rep.",2018,Export,6,112184.0
19602,S4,ISR, Total,Israel,ESP,Spain,2018,Export,6,877360.0
19604,S4,ISR, Total,Israel,EST,Estonia,2018,Export,6,21622.0
19606,S4,ISR, Total,Israel,ETH,Ethiopia(excludes Eritrea),2018,Export,6,14641.0
19608,S4,ISR, Total,Israel,FIN,Finland,2018,Export,6,57105.0
19610,S4,ISR, Total,Israel,FJI,Fiji,2018,Export,6,2562.0
19613,S4,ISR, Total,Israel,FRA,France,2018,Export,6,1581798.0
19615,S4,ISR, Total,Israel,GAB,Gabon,2018,Export,6,571.0
19617,S4,ISR, Total,Israel,GBR,United Kingdom,2018,Export,6,4409682.0
19619,S4,ISR, Total,Israel,GEO,Georgia,2018,Export,6,19068.0
19621,S4,ISR, Total,Israel,GHA,Ghana,2018,Export,6,33545.0
19623,S4,ISR, Total,Israel,GIB,Gibraltar,2018,Export,6,22553.0
19625,S4,ISR, Total,Israel,GNB,Guinea-Bissau,2018,Export,6,26.0
19626,S4,ISR, Total,Israel,GNQ,Equatorial Guinea,2018,Export,6,25.0
19628,S4,ISR, Total,Israel,GRC,Greece,2018,Export,6,639576.0
19630,S4,ISR, Total,Israel,GTM,Guatemala,2018,Export,6,23920.0
19632,S4,ISR, Total,Israel,HKG,"Hong Kong, China",2018,Export,6,4189997.0
19634,S4,ISR, Total,Israel,HND,Honduras,2018,Export,6,20238.0
19636,S4,ISR, Total,Israel,HRV,Croatia,2018,Export,6,22918.0
19638,S4,ISR, Total,Israel,HTI,Haiti,2018,Export,6,762.0
19640,S4,ISR, Total,Israel,HUN,Hungary,2018,Export,6,138599.0
19642,S4,ISR, Total,Israel,IDN,Indonesia,2018,Export,6,34788.0
19644,S4,ISR, Total,Israel,IND,India,2018,Export,6,2146323.0
19646,S4,ISR, Total,Israel,IRL,Ireland,2018,Export,6,106292.0
19648,S4,ISR, Total,Israel,ISL,Iceland,2018,Export,6,4282.0
19650,S4,ISR, Total,Israel,ITA,Italy,2018,Export,6,969975.0
19652,S4,ISR, Total,Israel,JAM,Jamaica,2018,Export,6,3677.0
19654,S4,ISR, Total,Israel,JOR,Jordan,2018,Export,6,71536.0
19656,S4,ISR, Total,Israel,JPN,Japan,2018,Export,6,1136367.0
19658,S4,ISR, Total,Israel,KAZ,Kazakhstan,2018,Export,6,44038.0
19660,S4,ISR, Total,Israel,KEN,Kenya,2018,Export,6,53919.0
19662,S4,ISR, Total,Israel,KGZ,Kyrgyz Republic,2018,Export,6,12.0
19663,S4,ISR, Total,Israel,KHM,Cambodia,2018,Export,6,48.0
19664,S4,ISR, Total,Israel,KOR,"Korea, Rep.",2018,Export,6,972387.0
19666,S4,ISR, Total,Israel,LBR,Liberia,2018,Export,6,10.0
19667,S4,ISR, Total,Israel,LKA,Sri Lanka,2018,Export,6,56495.0
19669,S4,ISR, Total,Israel,LTU,Lithuania,2018,Export,6,38519.0
19671,S4,ISR, Total,Israel,LUX,Luxembourg,2018,Export,6,16411.0
19673,S4,ISR, Total,Israel,LVA,Latvia,2018,Export,6,33270.0
19675,S4,ISR, Total,Israel,MAC,Macao,2018,Export,6,27.0
19676,S4,ISR, Total,Israel,MAR,Morocco,2018,Export,6,4895.0
19678,S4,ISR, Total,Israel,MDA,Moldova,2018,Export,6,9600.0
19680,S4,ISR, Total,Israel,MDV,Maldives,2018,Export,6,5.0
19682,S4,ISR, Total,Israel,MEX,Mexico,2018,Export,6,365236.0
19684,S4,ISR, Total,Israel,MKD,North Macedonia,2018,Export,6,4111.0
19686,S4,ISR, Total,Israel,MLI,Mali,2018,Export,6,1377.0
19688,S4,ISR, Total,Israel,MLT,Malta,2018,Export,6,142320.0
19690,S4,ISR, Total,Israel,MMR,Myanmar,2018,Export,6,4381.0
19693,S4,ISR, Total,Israel,MOZ,Mozambique,2018,Export,6,24.0
19694,S4,ISR, Total,Israel,MUS,Mauritius,2018,Export,6,3235.0
19696,S4,ISR, Total,Israel,MWI,Malawi,2018,Export,6,270.0
19697,S4,ISR, Total,Israel,MYS,Malaysia,2018,Export,6,5260.0
19699,S4,ISR, Total,Israel,NAM,Namibia,2018,Export,6,3213.0
19701,S4,ISR, Total,Israel,NER,Niger,2018,Export,6,15.0
19702,S4,ISR, Total,Israel,NGA,Nigeria,2018,Export,6,241437.0
19704,S4,ISR, Total,Israel,NIC,Nicaragua,2018,Export,6,3631.0
19706,S4,ISR, Total,Israel,NLD,Netherlands,2018,Export,6,2272169.0
19708,S4,ISR, Total,Israel,NOR,Norway,2018,Export,6,54593.0
19710,S4,ISR, Total,Israel,NPL,Nepal,2018,Export,6,2095.0
19712,S4,ISR, Total,Israel,NZL,New Zealand,2018,Export,6,64714.0
19714,S4,ISR, Total,Israel,OAS,"Other Asia, nes",2018,Export,6,547163.0
19716,S4,ISR, Total,Israel,OMN,Oman,2018,Export,6,6.0
19717,S4,ISR, Total,Israel,PAK,Pakistan,2018,Export,6,1.0
19718,S4,ISR, Total,Israel,PAN,Panama,2018,Export,6,17291.0
19720,S4,ISR, Total,Israel,PER,Peru,2018,Export,6,79398.0
19722,S4,ISR, Total,Israel,PHL,Philippines,2018,Export,6,161192.0
19724,S4,ISR, Total,Israel,PNG,Papua New Guinea,2018,Export,6,1745.0
19726,S4,ISR, Total,Israel,POL,Poland,2018,Export,6,266747.0
19728,S4,ISR, Total,Israel,PRT,Portugal,2018,Export,6,157463.0
19730,S4,ISR, Total,Israel,PRY,Paraguay,2018,Export,6,8813.0
19732,S4,ISR, Total,Israel,QAT,Qatar,2018,Export,6,7.0
19733,S4,ISR, Total,Israel,ROM,Romania,2018,Export,6,140164.0
19735,S4,ISR, Total,Israel,RUS,Russian Federation,2018,Export,6,675188.0
19737,S4,ISR, Total,Israel,RWA,Rwanda,2018,Export,6,2550.0
19740,S4,ISR, Total,Israel,SEN,Senegal,2018,Export,6,9612.0
19742,S4,ISR, Total,Israel,SER,"Serbia, FR(Serbia/Montenegro)",2018,Export,6,370.0
19743,S4,ISR, Total,Israel,SGP,Singapore,2018,Export,6,529657.0
19745,S4,ISR, Total,Israel,SLV,El Salvador,2018,Export,6,5421.0
19747,S4,ISR, Total,Israel,SVK,Slovak Republic,2018,Export,6,23876.0
19749,S4,ISR, Total,Israel,SVN,Slovenia,2018,Export,6,413484.0
19751,S4,ISR, Total,Israel,SWE,Sweden,2018,Export,6,173369.0
19754,S4,ISR, Total,Israel,SYC,Seychelles,2018,Export,6,26.0
19755,S4,ISR, Total,Israel,TGO,Togo,2018,Export,6,26.0
19756,S4,ISR, Total,Israel,THA,Thailand,2018,Export,6,381286.0
19758,S4,ISR, Total,Israel,TKM,Turkmenistan,2018,Export,6,1186.0
19760,S4,ISR, Total,Israel,TTO,Trinidad and Tobago,2018,Export,6,3699.0
19762,S4,ISR, Total,Israel,TUR,Turkey,2018,Export,6,1916512.0
19764,S4,ISR, Total,Israel,TZA,Tanzania,2018,Export,6,10945.0
19766,S4,ISR, Total,Israel,UGA,Uganda,2018,Export,6,6702.0
19768,S4,ISR, Total,Israel,UKR,Ukraine,2018,Export,6,166781.0
19770,S4,ISR, Total,Israel,URY,Uruguay,2018,Export,6,14121.0
19772,S4,ISR, Total,Israel,USA,United States,2018,Export,6,16781286.0
19774,S4,ISR, Total,Israel,UZB,Uzbekistan,2018,Export,6,29247.0
19776,S4,ISR, Total,Israel,VEN,Venezuela,2018,Export,6,8220.0
19778,S4,ISR, Total,Israel,VNM,Vietnam,2018,Export,6,136241.0
19780,S4,ISR, Total,Israel,WLD, World,2018,Export,6,61906412.0
19782,S4,ISR, Total,Israel,ZAF,South Africa,2018,Export,6,214904.0
19784,S4,ISR, Total,Israel,ZAR,"Congo, Dem. Rep.",2018,Export,6,267.0
19786,S4,ISR, Total,Israel,ZMB,Zambia,2018,Export,6,51599.0
19788,S4,ISR, Total,Israel,ZWE,Zimbabwe,2018,Export,6,2011.0
19790,S4,ITA, Total,Italy,ABW,Aruba,2018,Export,6,8102.668000000001
19792,S4,ITA, Total,Italy,AFG,Afghanistan,2018,Export,6,13227.169
19794,S4,ITA, Total,Italy,AGO,Angola,2018,Export,6,232112.362
19796,S4,ITA, Total,Italy,AIA,Anguila,2018,Export,6,1861.649
19798,S4,ITA, Total,Italy,ALB,Albania,2018,Export,6,1672904.05
19800,S4,ITA, Total,Italy,AND,Andorra,2018,Export,6,26943.188
19802,S4,ITA, Total,Italy,ARE,United Arab Emirates,2018,Export,6,5257366.777
19804,S4,ITA, Total,Italy,ARG,Argentina,2018,Export,6,1326275.467
19806,S4,ITA, Total,Italy,ARM,Armenia,2018,Export,6,164100.973
19808,S4,ITA, Total,Italy,ASM,American Samoa,2018,Export,6,331.065
19810,S4,ITA, Total,Italy,ATF,Fr. So. Ant. Tr,2018,Export,6,3.7910000000000004
19812,S4,ITA, Total,Italy,ATG,Antigua and Barbuda,2018,Export,6,8116.313
19814,S4,ITA, Total,Italy,AUS,Australia,2018,Export,6,4322196.02
19816,S4,ITA, Total,Italy,AUT,Austria,2018,Export,6,11679596.183
19818,S4,ITA, Total,Italy,AZE,Azerbaijan,2018,Export,6,325038.44399999996
19820,S4,ITA, Total,Italy,BDI,Burundi,2018,Export,6,3844.091
19822,S4,ITA, Total,Italy,BEL,Belgium,2018,Export,6,14021391.060999999
19824,S4,ITA, Total,Italy,BEN,Benin,2018,Export,6,49734.989
19826,S4,ITA, Total,Italy,BES,Bonaire,2018,Export,6,2991.3379999999997
19827,S4,ITA, Total,Italy,BFA,Burkina Faso,2018,Export,6,65636.996
19829,S4,ITA, Total,Italy,BGD,Bangladesh,2018,Export,6,838205.234
19831,S4,ITA, Total,Italy,BGR,Bulgaria,2018,Export,6,2835489.0919999997
19833,S4,ITA, Total,Italy,BHR,Bahrain,2018,Export,6,314446.68
19835,S4,ITA, Total,Italy,BHS,"Bahamas, The",2018,Export,6,228424.00100000002
19837,S4,ITA, Total,Italy,BIH,Bosnia and Herzegovina,2018,Export,6,836630.9659999999
19839,S4,ITA, Total,Italy,BLM,Saint Barth�lemy,2018,Export,6,23017.857000000004
19840,S4,ITA, Total,Italy,BLR,Belarus,2018,Export,6,446138.648
19842,S4,ITA, Total,Italy,BLZ,Belize,2018,Export,6,8200.614
19844,S4,ITA, Total,Italy,BMU,Bermuda,2018,Export,6,21112.522999999997
19846,S4,ITA, Total,Italy,BOL,Bolivia,2018,Export,6,90361.15800000001
19848,S4,ITA, Total,Italy,BRA,Brazil,2018,Export,6,4414488.096
19850,S4,ITA, Total,Italy,BRB,Barbados,2018,Export,6,8047.6359999999995
19852,S4,ITA, Total,Italy,BRN,Brunei,2018,Export,6,23727.275
19854,S4,ITA, Total,Italy,BTN,Bhutan,2018,Export,6,1508.5770000000002
19856,S4,ITA, Total,Italy,BUN,Bunkers,2018,Export,6,3027036.885
19858,S4,ITA, Total,Italy,BVT,Bouvet Island,2018,Export,6,7953.03
19859,S4,ITA, Total,Italy,BWA,Botswana,2018,Export,6,7350.0509999999995
19861,S4,ITA, Total,Italy,CAF,Central African Republic,2018,Export,6,15332.746000000001
19863,S4,ITA, Total,Italy,CAN,Canada,2018,Export,6,4643737.427
